timestamp,datapath_id,flow_id,ip_src,tp_src,ip_dst,tp_dst,ip_proto,icmp_code,icmp_type,flow_duration_sec,flow_duration_nsec,idle_timeout,hard_timeout,flags,packet_count,byte_count,packet_count_per_second,packet_count_per_nsecond,byte_count_per_second,byte_count_per_nsecond,label
1679207873.845426,4,181.34.86.77010.0.0.1101,181.34.86.77,0,10.0.0.11,0,1,0,8,6,893000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,182.162.237.22010.0.0.1101,182.162.237.22,0,10.0.0.11,0,1,0,8,3,348000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,182.250.152.142010.0.0.1101,182.250.152.142,0,10.0.0.11,0,1,0,8,3,944000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,182.63.97.17010.0.0.1101,182.63.97.17,0,10.0.0.11,0,1,0,8,6,751000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,183.35.122.43010.0.0.1101,183.35.122.43,0,10.0.0.11,0,1,0,8,2,819000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,184.162.178.170010.0.0.1101,184.162.178.170,0,10.0.0.11,0,1,0,8,5,806000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,184.171.27.24010.0.0.1101,184.171.27.24,0,10.0.0.11,0,1,0,8,0,641000000,20,100,0,0,0,0,0,0,0,1
1679207873.845426,4,184.237.146.184010.0.0.1101,184.237.146.184,0,10.0.0.11,0,1,0,8,1,224000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,186.161.30.225010.0.0.1101,186.161.30.225,0,10.0.0.11,0,1,0,8,3,844000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,186.205.221.151010.0.0.1101,186.205.221.151,0,10.0.0.11,0,1,0,8,1,788000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,186.239.45.239010.0.0.1101,186.239.45.239,0,10.0.0.11,0,1,0,8,1,557000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,186.85.55.59010.0.0.1101,186.85.55.59,0,10.0.0.11,0,1,0,8,4,701000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,189.37.0.34010.0.0.1101,189.37.0.34,0,10.0.0.11,0,1,0,8,5,675000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,192.137.73.126010.0.0.1101,192.137.73.126,0,10.0.0.11,0,1,0,8,7,244000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,192.179.127.54010.0.0.1101,192.179.127.54,0,10.0.0.11,0,1,0,8,2,188000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,192.84.50.151010.0.0.1101,192.84.50.151,0,10.0.0.11,0,1,0,8,5,940000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,193.122.179.219010.0.0.1101,193.122.179.219,0,10.0.0.11,0,1,0,8,0,857000000,20,100,0,0,0,0,0,0,0,1
1679207873.845426,4,193.22.127.44010.0.0.1101,193.22.127.44,0,10.0.0.11,0,1,0,8,2,893000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,193.52.99.239010.0.0.1101,193.52.99.239,0,10.0.0.11,0,1,0,8,4,168000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,194.126.90.35010.0.0.1101,194.126.90.35,0,10.0.0.11,0,1,0,8,4,678000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,194.169.43.67010.0.0.1101,194.169.43.67,0,10.0.0.11,0,1,0,8,1,948000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,194.243.237.247010.0.0.1101,194.243.237.247,0,10.0.0.11,0,1,0,8,6,801000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,197.153.183.204010.0.0.1101,197.153.183.204,0,10.0.0.11,0,1,0,8,4,676000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,197.98.63.244010.0.0.1101,197.98.63.244,0,10.0.0.11,0,1,0,8,2,234000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,198.0.146.115010.0.0.1101,198.0.146.115,0,10.0.0.11,0,1,0,8,6,294000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,198.142.244.156010.0.0.1101,198.142.244.156,0,10.0.0.11,0,1,0,8,6,351000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,198.15.40.98010.0.0.1101,198.15.40.98,0,10.0.0.11,0,1,0,8,1,717000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,2.110.99.193010.0.0.1101,2.110.99.193,0,10.0.0.11,0,1,0,8,0,922000000,20,100,0,0,0,0,0,0,0,1
1679207873.845426,4,2.152.243.44010.0.0.1101,2.152.243.44,0,10.0.0.11,0,1,0,8,5,393000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,2.176.129.82010.0.0.1101,2.176.129.82,0,10.0.0.11,0,1,0,8,5,690000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,2.34.108.37010.0.0.1101,2.34.108.37,0,10.0.0.11,0,1,0,8,0,541000000,20,100,0,0,0,0,0,0,0,1
1679207873.845426,4,2.91.219.127010.0.0.1101,2.91.219.127,0,10.0.0.11,0,1,0,8,3,993000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,20.218.39.98010.0.0.1101,20.218.39.98,0,10.0.0.11,0,1,0,8,6,66000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,20.241.115.212010.0.0.1101,20.241.115.212,0,10.0.0.11,0,1,0,8,4,763000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,20.97.171.241010.0.0.1101,20.97.171.241,0,10.0.0.11,0,1,0,8,3,669000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,200.131.134.249010.0.0.1101,200.131.134.249,0,10.0.0.11,0,1,0,8,2,999000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,200.179.22.94010.0.0.1101,200.179.22.94,0,10.0.0.11,0,1,0,8,1,891000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,200.205.77.50010.0.0.1101,200.205.77.50,0,10.0.0.11,0,1,0,8,0,497000000,20,100,0,0,0,0,0,0,0,1
1679207873.845426,4,200.250.115.161010.0.0.1101,200.250.115.161,0,10.0.0.11,0,1,0,8,3,784000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,201.101.129.176010.0.0.1101,201.101.129.176,0,10.0.0.11,0,1,0,8,5,263000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,201.130.140.37010.0.0.1101,201.130.140.37,0,10.0.0.11,0,1,0,8,1,308000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,201.35.175.216010.0.0.1101,201.35.175.216,0,10.0.0.11,0,1,0,8,1,980000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,201.84.81.15010.0.0.1101,201.84.81.15,0,10.0.0.11,0,1,0,8,4,224000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,204.0.99.183010.0.0.1101,204.0.99.183,0,10.0.0.11,0,1,0,8,2,677000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,204.158.36.77010.0.0.1101,204.158.36.77,0,10.0.0.11,0,1,0,8,0,30000000,20,100,0,0,0,0,0,0,0,1
1679207873.845426,4,204.201.231.86010.0.0.1101,204.201.231.86,0,10.0.0.11,0,1,0,8,6,613000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,204.29.219.56010.0.0.1101,204.29.219.56,0,10.0.0.11,0,1,0,8,8,205000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,204.54.142.54010.0.0.1101,204.54.142.54,0,10.0.0.11,0,1,0,8,3,477000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,205.182.108.243010.0.0.1101,205.182.108.243,0,10.0.0.11,0,1,0,8,0,69000000,20,100,0,0,0,0,0,0,0,1
1679207873.845426,4,205.61.156.26010.0.0.1101,205.61.156.26,0,10.0.0.11,0,1,0,8,2,909000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,205.75.157.243010.0.0.1101,205.75.157.243,0,10.0.0.11,0,1,0,8,1,398000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,207.255.45.98010.0.0.1101,207.255.45.98,0,10.0.0.11,0,1,0,8,6,165000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,207.37.127.45010.0.0.1101,207.37.127.45,0,10.0.0.11,0,1,0,8,5,260000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,207.81.151.142010.0.0.1101,207.81.151.142,0,10.0.0.11,0,1,0,8,3,637000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,209.101.34.52010.0.0.1101,209.101.34.52,0,10.0.0.11,0,1,0,8,2,619000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,209.201.36.214010.0.0.1101,209.201.36.214,0,10.0.0.11,0,1,0,8,1,768000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,209.24.10.247010.0.0.1101,209.24.10.247,0,10.0.0.11,0,1,0,8,1,809000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,209.254.56.163010.0.0.1101,209.254.56.163,0,10.0.0.11,0,1,0,8,3,432000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,21.130.204.175010.0.0.1101,21.130.204.175,0,10.0.0.11,0,1,0,8,3,560000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,21.197.124.131010.0.0.1101,21.197.124.131,0,10.0.0.11,0,1,0,8,1,980000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,21.55.127.45010.0.0.1101,21.55.127.45,0,10.0.0.11,0,1,0,8,7,588000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,210.140.77.158010.0.0.1101,210.140.77.158,0,10.0.0.11,0,1,0,8,3,64000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,210.244.237.22010.0.0.1101,210.244.237.22,0,10.0.0.11,0,1,0,8,4,357000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,212.0.154.122010.0.0.1101,212.0.154.122,0,10.0.0.11,0,1,0,8,8,101000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,212.226.59.175010.0.0.1101,212.226.59.175,0,10.0.0.11,0,1,0,8,3,626000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,214.127.180.7010.0.0.1101,214.127.180.7,0,10.0.0.11,0,1,0,8,6,437000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,214.178.114.68010.0.0.1101,214.178.114.68,0,10.0.0.11,0,1,0,8,5,222000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,214.234.219.21010.0.0.1101,214.234.219.21,0,10.0.0.11,0,1,0,8,6,66000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,214.44.131.250010.0.0.1101,214.44.131.250,0,10.0.0.11,0,1,0,8,0,805000000,20,100,0,0,0,0,0,0,0,1
1679207873.845426,4,216.15.55.253010.0.0.1101,216.15.55.253,0,10.0.0.11,0,1,0,8,6,495000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,216.157.248.137010.0.0.1101,216.157.248.137,0,10.0.0.11,0,1,0,8,0,28000000,20,100,0,0,0,0,0,0,0,1
1679207873.845426,4,216.170.106.127010.0.0.1101,216.170.106.127,0,10.0.0.11,0,1,0,8,4,397000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,216.224.224.109010.0.0.1101,216.224.224.109,0,10.0.0.11,0,1,0,8,6,406000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,218.156.181.45010.0.0.1101,218.156.181.45,0,10.0.0.11,0,1,0,8,3,595000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,218.171.108.23010.0.0.1101,218.171.108.23,0,10.0.0.11,0,1,0,8,4,540000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,218.192.176.225010.0.0.1101,218.192.176.225,0,10.0.0.11,0,1,0,8,4,992000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,218.204.140.235010.0.0.1101,218.204.140.235,0,10.0.0.11,0,1,0,8,5,238000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,218.23.164.250010.0.0.1101,218.23.164.250,0,10.0.0.11,0,1,0,8,3,906000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,218.236.162.182010.0.0.1101,218.236.162.182,0,10.0.0.11,0,1,0,8,6,13000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,218.97.127.170010.0.0.1101,218.97.127.170,0,10.0.0.11,0,1,0,8,1,441000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,219.252.222.92010.0.0.1101,219.252.222.92,0,10.0.0.11,0,1,0,8,7,106000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,219.35.154.57010.0.0.1101,219.35.154.57,0,10.0.0.11,0,1,0,8,4,280000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,219.97.175.219010.0.0.1101,219.97.175.219,0,10.0.0.11,0,1,0,8,0,680000000,20,100,0,0,0,0,0,0,0,1
1679207873.845426,4,22.109.129.210010.0.0.1101,22.109.129.210,0,10.0.0.11,0,1,0,8,8,166000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,22.243.207.142010.0.0.1101,22.243.207.142,0,10.0.0.11,0,1,0,8,5,493000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,22.27.149.171010.0.0.1101,22.27.149.171,0,10.0.0.11,0,1,0,8,7,255000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,22.27.43.50010.0.0.1101,22.27.43.50,0,10.0.0.11,0,1,0,8,6,717000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,221.107.197.241010.0.0.1101,221.107.197.241,0,10.0.0.11,0,1,0,8,7,315000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,221.130.34.88010.0.0.1101,221.130.34.88,0,10.0.0.11,0,1,0,8,5,447000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,221.243.189.27010.0.0.1101,221.243.189.27,0,10.0.0.11,0,1,0,8,0,657000000,20,100,0,0,0,0,0,0,0,1
1679207873.845426,4,221.35.50.115010.0.0.1101,221.35.50.115,0,10.0.0.11,0,1,0,8,3,240000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,222.179.94.123010.0.0.1101,222.179.94.123,0,10.0.0.11,0,1,0,8,4,280000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,222.254.222.147010.0.0.1101,222.254.222.147,0,10.0.0.11,0,1,0,8,0,532000000,20,100,0,0,0,0,0,0,0,1
1679207873.845426,4,222.34.253.219010.0.0.1101,222.34.253.219,0,10.0.0.11,0,1,0,8,1,334000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,224.142.15.209010.0.0.1101,224.142.15.209,0,10.0.0.11,0,1,0,8,4,189000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,224.186.140.54010.0.0.1101,224.186.140.54,0,10.0.0.11,0,1,0,8,0,448000000,20,100,0,0,0,0,0,0,0,1
1679207873.845426,4,224.189.107.130010.0.0.1101,224.189.107.130,0,10.0.0.11,0,1,0,8,3,388000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,224.30.84.237010.0.0.1101,224.30.84.237,0,10.0.0.11,0,1,0,8,4,956000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,224.89.23.63010.0.0.1101,224.89.23.63,0,10.0.0.11,0,1,0,8,1,232000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,224.97.130.235010.0.0.1101,224.97.130.235,0,10.0.0.11,0,1,0,8,7,445000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,225.10.129.168010.0.0.1101,225.10.129.168,0,10.0.0.11,0,1,0,8,4,484000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,225.115.119.239010.0.0.1101,225.115.119.239,0,10.0.0.11,0,1,0,8,5,625000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,225.29.2.237010.0.0.1101,225.29.2.237,0,10.0.0.11,0,1,0,8,7,406000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,225.74.171.0010.0.0.1101,225.74.171.0,0,10.0.0.11,0,1,0,8,2,481000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,226.44.237.184010.0.0.1101,226.44.237.184,0,10.0.0.11,0,1,0,8,1,409000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,226.75.214.74010.0.0.1101,226.75.214.74,0,10.0.0.11,0,1,0,8,4,718000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,23.129.197.157010.0.0.1101,23.129.197.157,0,10.0.0.11,0,1,0,8,2,807000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,23.140.136.89010.0.0.1101,23.140.136.89,0,10.0.0.11,0,1,0,8,6,217000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,23.165.54.82010.0.0.1101,23.165.54.82,0,10.0.0.11,0,1,0,8,7,467000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,23.171.54.239010.0.0.1101,23.171.54.239,0,10.0.0.11,0,1,0,8,4,941000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,231.34.34.31010.0.0.1101,231.34.34.31,0,10.0.0.11,0,1,0,8,4,426000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,231.97.146.115010.0.0.1101,231.97.146.115,0,10.0.0.11,0,1,0,8,3,284000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,234.193.237.20010.0.0.1101,234.193.237.20,0,10.0.0.11,0,1,0,8,5,244000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,235.112.122.55010.0.0.1101,235.112.122.55,0,10.0.0.11,0,1,0,8,0,793000000,20,100,0,0,0,0,0,0,0,1
1679207873.845426,4,235.163.17.108010.0.0.1101,235.163.17.108,0,10.0.0.11,0,1,0,8,1,141000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,235.200.115.142010.0.0.1101,235.200.115.142,0,10.0.0.11,0,1,0,8,4,117000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,235.203.97.154010.0.0.1101,235.203.97.154,0,10.0.0.11,0,1,0,8,0,294000000,20,100,0,0,0,0,0,0,0,1
1679207873.845426,4,235.237.113.252010.0.0.1101,235.237.113.252,0,10.0.0.11,0,1,0,8,5,641000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,235.255.43.44010.0.0.1101,235.255.43.44,0,10.0.0.11,0,1,0,8,6,984000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,235.98.157.216010.0.0.1101,235.98.157.216,0,10.0.0.11,0,1,0,8,2,627000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,236.59.2.188010.0.0.1101,236.59.2.188,0,10.0.0.11,0,1,0,8,2,839000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,237.156.84.74010.0.0.1101,237.156.84.74,0,10.0.0.11,0,1,0,8,1,150000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,237.178.140.218010.0.0.1101,237.178.140.218,0,10.0.0.11,0,1,0,8,8,175000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,237.201.226.221010.0.0.1101,237.201.226.221,0,10.0.0.11,0,1,0,8,1,541000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,237.212.87.219010.0.0.1101,237.212.87.219,0,10.0.0.11,0,1,0,8,4,942000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,237.237.24.31010.0.0.1101,237.237.24.31,0,10.0.0.11,0,1,0,8,7,876000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,237.255.148.31010.0.0.1101,237.255.148.31,0,10.0.0.11,0,1,0,8,0,168000000,20,100,0,0,0,0,0,0,0,1
1679207873.845426,4,237.26.22.169010.0.0.1101,237.26.22.169,0,10.0.0.11,0,1,0,8,4,296000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,237.29.98.112010.0.0.1101,237.29.98.112,0,10.0.0.11,0,1,0,8,3,613000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,237.82.55.148010.0.0.1101,237.82.55.148,0,10.0.0.11,0,1,0,8,7,120000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,237.89.84.109010.0.0.1101,237.89.84.109,0,10.0.0.11,0,1,0,8,5,449000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,237.91.226.140010.0.0.1101,237.91.226.140,0,10.0.0.11,0,1,0,8,2,49000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,239.181.50.219010.0.0.1101,239.181.50.219,0,10.0.0.11,0,1,0,8,4,781000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,239.184.237.146010.0.0.1101,239.184.237.146,0,10.0.0.11,0,1,0,8,2,487000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,239.50.154.188010.0.0.1101,239.50.154.188,0,10.0.0.11,0,1,0,8,3,926000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,239.55.54.99010.0.0.1101,239.55.54.99,0,10.0.0.11,0,1,0,8,2,306000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,239.68.209.177010.0.0.1101,239.68.209.177,0,10.0.0.11,0,1,0,8,4,5000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,24.179.243.142010.0.0.1101,24.179.243.142,0,10.0.0.11,0,1,0,8,0,260000000,20,100,0,0,0,0,0,0,0,1
1679207873.845426,4,24.44.149.200010.0.0.1101,24.44.149.200,0,10.0.0.11,0,1,0,8,0,553000000,20,100,0,0,0,0,0,0,0,1
1679207873.845426,4,241.10.77.210010.0.0.1101,241.10.77.210,0,10.0.0.11,0,1,0,8,6,715000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,241.171.73.169010.0.0.1101,241.171.73.169,0,10.0.0.11,0,1,0,8,7,934000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,241.194.84.57010.0.0.1101,241.194.84.57,0,10.0.0.11,0,1,0,8,4,857000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,241.235.237.156010.0.0.1101,241.235.237.156,0,10.0.0.11,0,1,0,8,3,495000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,241.243.48.42010.0.0.1101,241.243.48.42,0,10.0.0.11,0,1,0,8,5,323000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,243.119.179.31010.0.0.1101,243.119.179.31,0,10.0.0.11,0,1,0,8,6,373000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,243.12.75.163010.0.0.1101,243.12.75.163,0,10.0.0.11,0,1,0,8,1,328000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,243.236.181.237010.0.0.1101,243.236.181.237,0,10.0.0.11,0,1,0,8,6,793000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,243.99.61.61010.0.0.1101,243.99.61.61,0,10.0.0.11,0,1,0,8,2,144000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,244.88.243.147010.0.0.1101,244.88.243.147,0,10.0.0.11,0,1,0,8,2,768000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,246.121.56.87010.0.0.1101,246.121.56.87,0,10.0.0.11,0,1,0,8,2,527000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,246.84.165.89010.0.0.1101,246.84.165.89,0,10.0.0.11,0,1,0,8,4,781000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,247.106.243.17010.0.0.1101,247.106.243.17,0,10.0.0.11,0,1,0,8,7,547000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,247.163.87.225010.0.0.1101,247.163.87.225,0,10.0.0.11,0,1,0,8,3,379000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,247.23.43.119010.0.0.1101,247.23.43.119,0,10.0.0.11,0,1,0,8,2,195000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,247.26.54.203010.0.0.1101,247.26.54.203,0,10.0.0.11,0,1,0,8,6,281000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,247.32.107.85010.0.0.1101,247.32.107.85,0,10.0.0.11,0,1,0,8,7,798000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,248.161.87.42010.0.0.1101,248.161.87.42,0,10.0.0.11,0,1,0,8,5,650000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,248.205.92.142010.0.0.1101,248.205.92.142,0,10.0.0.11,0,1,0,8,3,121000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,248.63.109.97010.0.0.1101,248.63.109.97,0,10.0.0.11,0,1,0,8,5,88000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,250.131.109.63010.0.0.1101,250.131.109.63,0,10.0.0.11,0,1,0,8,6,831000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,250.237.116.130010.0.0.1101,250.237.116.130,0,10.0.0.11,0,1,0,8,6,839000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1679207873.845426,4,250.239.154.2010.0.0.1101,250.239.154.2,0,10.0.0.11,0,1,0,8,4,349000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
